ticker,title,game_date,home_team,away_team,kalshi_team_side,kalshi_prev_price,yes_bid,yes_ask,sb_prob_normed,gap,result,volume,yes_side_won
KXNBAGAME-25DEC25DALGSW-DAL,Dallas vs Golden State Winner?,2025-12-26,Golden State Warriors,Dallas Mavericks,away,0.8,0.0,1.0,0.2584493041749503,-0.5415506958250498,no,679.00,0
KXNBAGAME-25DEC25HOULAL-HOU,Houston vs Los Angeles L Winner?,2025-12-26,Los Angeles Lakers,Houston Rockets,away,0.01,0.0,1.0,0.675,0.665,yes,36196.00,1
KXNBAGAME-25DEC25MINDEN-MIN,Minnesota vs Denver Winner?,2025-12-26,Denver Nuggets,Minnesota Timberwolves,away,0.62,0.0,1.0,0.44871794871794873,-0.17128205128205126,no,802.00,0
KXNBAGAME-25DEC26BOSIND-IND,Boston vs Indiana Winner?,2025-12-27,Indiana Pacers,Boston Celtics,home,0.8,0.0,1.0,0.3771289537712896,-0.42287104622871047,no,1934.00,0
KXNBAGAME-25DEC26LACPOR-POR,Los Angeles C vs Portland Winner?,2025-12-27,Portland Trail Blazers,Los Angeles Clippers,home,0.8,0.0,1.0,0.6194029850746269,-0.18059701492537317,no,745.00,0
KXNBAGAME-25DEC26MILMEM-MIL,Milwaukee vs Memphis Winner?,2025-12-27,Memphis Grizzlies,Milwaukee Bucks,away,0.99,0.0,1.0,0.4524421593830334,-0.5375578406169665,no,100.00,0
KXNBAGAME-25DEC28PHIOKC-PHI,Philadelphia vs Oklahoma City Winner?,2025-12-28,Oklahoma City Thunder,Philadelphia 76ers,away,0.8,0.0,1.0,0.16174402250351616,-0.6382559774964839,no,31827.00,0
KXNBAGAME-25DEC28DETLAC-DET,Detroit vs Los Angeles C Winner?,2025-12-29,Los Angeles Clippers,Detroit Pistons,away,0.69,0.0,1.0,0.4362244897959184,-0.25377551020408157,no,72.00,0
KXNBAGAME-25DEC29DALPOR-DAL,Dallas vs Portland Winner?,2025-12-30,Portland Trail Blazers,Dallas Mavericks,away,0.8,0.0,1.0,0.36097560975609755,-0.4390243902439025,no,4539.00,0
KXNBAGAME-25DEC31MINATL-MIN,Minnesota vs Atlanta Winner?,2025-12-31,Atlanta Hawks,Minnesota Timberwolves,away,0.17,0.0,1.0,0.3195402298850574,0.1495402298850574,no,47000.00,0
KXNBAGAME-25DEC31GSWCHA-GSW,Golden State vs Charlotte Winner?,2025-12-31,Charlotte Hornets,Golden State Warriors,away,0.64,0.0,1.0,0.728395061728395,0.08839506172839495,yes,58200.00,1
KXNBAGAME-25DEC30SACLAC-SAC,Sacramento vs Los Angeles C Winner?,2025-12-31,Los Angeles Lakers,Detroit Pistons,home,0.24,0.0,1.0,0.29515418502202645,0.05515418502202646,no,21170.00,0
KXNBAGAME-25DEC30BOSUTA-UTA,Boston vs Utah Winner?,2025-12-31,Utah Jazz,Boston Celtics,home,0.25,0.0,1.0,0.3150684931506849,0.06506849315068491,no,16676.00,0
KXNBAGAME-25DEC30DETLAL-LAL,Detroit vs Los Angeles L Winner?,2025-12-31,Los Angeles Lakers,Detroit Pistons,home,0.45,0.0,1.0,0.4645669291338583,0.014566929133858264,no,23526.00,0
KXNBAGAME-25DEC31PHXCLE-PHX,Phoenix vs Cleveland Winner?,2025-12-31,Cleveland Cavaliers,Phoenix Suns,away,0.15,0.0,1.0,0.14471968709256847,-0.005280312907431528,no,61821.00,0
KXNBAGAME-25DEC30PHIMEM-PHI,Philadelphia vs Memphis Winner?,2025-12-31,Memphis Grizzlies,Philadelphia 76ers,away,0.83,0.0,1.0,0.4263959390862945,-0.4036040609137055,yes,15953.00,1
KXNBAGAME-25DEC31ORLIND-ORL,Orlando vs Indiana Winner?,2025-12-31,Indiana Pacers,Orlando Magic,away,0.62,0.0,1.0,0.6194029850746269,-0.0005970149253731183,yes,74325.00,1
KXNBAGAME-25DEC31WASMIL-WAS,Washington vs Milwaukee Winner?,2026-01-01,Milwaukee Bucks,Washington Wizards,away,0.6,0.0,1.0,0.16329479768786126,-0.4367052023121387,yes,41514.00,1
KXNBAGAME-25DEC31POROKC-POR,Portland vs Oklahoma City Winner?,2026-01-01,Oklahoma City Thunder,Portland Trail Blazers,away,0.13,0.0,1.0,0.08373205741626794,-0.04626794258373207,no,102600.00,0
KXNBAGAME-25DEC31NYKSAS-SAS,New York vs San Antonio Winner?,2026-01-01,Chicago Bulls,New Orleans Pelicans,away,0.28,0.0,1.0,0.3919597989949749,0.11195979899497488,yes,89016.00,1
KXNBAGAME-25DEC31NOPCHI-NOP,New Orleans vs Chicago Winner?,2026-01-01,Chicago Bulls,New Orleans Pelicans,away,0.25,0.0,1.0,0.3919597989949749,0.1419597989949749,no,42157.00,0
KXNBAGAME-25DEC31DENTOR-TOR,Denver vs Toronto Winner?,2026-01-01,Toronto Raptors,Denver Nuggets,home,0.17,0.0,1.0,0.5663265306122449,0.3963265306122449,no,103860.00,0
KXNBAGAME-26JAN01UTALAC-UTA,Utah vs Los Angeles C Winner?,2026-01-02,Los Angeles Clippers,Utah Jazz,away,0.33,0.0,1.0,0.08771929824561404,-0.24228070175438599,no,131262.00,0
KXNBAGAME-26JAN01PHIDAL-PHI,Philadelphia vs Dallas Winner?,2026-01-02,Dallas Mavericks,Philadelphia 76ers,away,0.98,0.0,1.0,0.588235294117647,-0.391764705882353,yes,78183.00,1
KXNBAGAME-26JAN01MIADET-MIA,Miami vs Detroit Winner?,2026-01-02,Detroit Pistons,Miami Heat,away,0.99,0.0,1.0,0.5,-0.49,yes,74468.00,1
KXNBAGAME-26JAN01HOUBKN-HOU,Houston vs Brooklyn Winner?,2026-01-02,Brooklyn Nets,Houston Rockets,away,0.93,0.0,1.0,0.8465679676985196,-0.08343203230148044,yes,72682.00,1
KXNBAGAME-26JAN01BOSSAC-SAC,Boston vs Sacramento Winner?,2026-01-02,Sacramento Kings,Boston Celtics,home,0.31,0.0,1.0,0.22977941176470584,-0.08022058823529415,no,84872.00,0
KXNBAGAME-26JAN02SASIND-SAS,San Antonio vs Indiana Winner?,2026-01-03,Indiana Pacers,San Antonio Spurs,away,0.97,0.0,1.0,0.6130653266331658,-0.35693467336683415,yes,108846.00,1
KXNBAGAME-26JAN02SACPHX-SAC,Sacramento vs Phoenix Winner?,2026-01-03,Phoenix Suns,Sacramento Kings,away,0.18,0.0,1.0,0.14322580645161292,-0.03677419354838707,no,70753.00,0
KXNBAGAME-26JAN02PORNOP-POR,Portland vs New Orleans Winner?,2026-01-03,New York Knicks,Atlanta Hawks,home,0.9,0.0,1.0,0.28509719222462204,-0.614902807775378,yes,73842.00,1
KXNBAGAME-26JAN02ORLCHI-ORL,Orlando vs Chicago Winner?,2026-01-03,Chicago Bulls,Orlando Magic,away,0.55,0.0,1.0,0.761996161228407,0.21199616122840692,no,49418.00,0
KXNBAGAME-26JAN02OKCGSW-OKC,Oklahoma City vs Golden State Winner?,2026-01-03,Golden State Warriors,Oklahoma City Thunder,away,0.99,0.0,1.0,0.9250180245133381,-0.06498197548666185,yes,112860.00,1
KXNBAGAME-26JAN02MEMLAL-MEM,Memphis vs Los Angeles L Winner?,2026-01-03,Los Angeles Lakers,Memphis Grizzlies,away,0.42,0.0,1.0,0.2544378698224853,-0.1655621301775147,no,54340.00,0
KXNBAGAME-26JAN02DENCLE-DEN,Denver vs Cleveland Winner?,2026-01-03,Cleveland Cavaliers,Denver Nuggets,away,0.44,0.0,1.0,0.10797174571140263,-0.3320282542885974,no,100292.00,0
KXNBAGAME-26JAN02CHAMIL-MIL,Charlotte vs Milwaukee Winner?,2026-01-03,Milwaukee Bucks,Charlotte Hornets,home,0.69,0.0,1.0,0.4554973821989528,-0.23450261780104714,yes,44831.00,1
KXNBAGAME-26JAN02BKNWAS-WAS,Brooklyn vs Washington Winner?,2026-01-03,Washington Wizards,Brooklyn Nets,home,0.99,0.0,1.0,0.726890756302521,-0.263109243697479,yes,66858.00,1
KXNBAGAME-26JAN02ATLNYK-NYK,Atlanta vs New York Winner?,2026-01-03,New York Knicks,Atlanta Hawks,home,0.64,0.0,1.0,0.5907928388746803,-0.049207161125319754,no,70832.00,0
KXNBAGAME-26JAN04DETCLE-DET,Detroit vs Cleveland Winner?,2026-01-04,Cleveland Cavaliers,Detroit Pistons,away,0.67,0.0,1.0,0.28329809725158567,-0.3867019027484144,yes,80917.00,1
KXNBAGAME-26JAN04INDORL-ORL,Indiana vs Orlando Winner?,2026-01-04,Orlando Magic,Indiana Pacers,home,0.9,0.0,1.0,0.5322997416020672,-0.36770025839793286,yes,54930.00,1
KXNBAGAME-26JAN03UTAGSW-UTA,Utah vs Golden State Winner?,2026-01-04,Golden State Warriors,Utah Jazz,away,0.8,0.0,1.0,0.2885032537960954,-0.5114967462039046,no,95085.00,0
KXNBAGAME-26JAN03PORSAS-SAS,Portland vs San Antonio Winner?,2026-01-04,San Antonio Spurs,Portland Trail Blazers,home,0.24,0.0,1.0,0.42894056847545214,0.18894056847545215,no,112977.00,0
KXNBAGAME-26JAN03PHINYK-PHI,Philadelphia vs New York Winner?,2026-01-04,New York Knicks,Philadelphia 76ers,away,0.86,0.0,1.0,0.48941798941798953,-0.37058201058201046,yes,81742.00,1
KXNBAGAME-26JAN04DENBKN-DEN,Denver vs Brooklyn Winner?,2026-01-04,Brooklyn Nets,Denver Nuggets,away,0.57,0.0,1.0,0.4710526315789474,-0.09894736842105256,no,57389.00,0
KXNBAGAME-26JAN03HOUDAL-HOU,Houston vs Dallas Winner?,2026-01-04,Dallas Mavericks,Houston Rockets,away,0.04,0.0,1.0,0.6596736596736597,0.6196736596736596,no,64688.00,0
KXNBAGAME-26JAN03CHACHI-CHI,Charlotte vs Chicago Winner?,2026-01-04,Chicago Bulls,Charlotte Hornets,home,0.43,0.0,1.0,0.7434343434343433,0.31343434343434334,no,36252.00,0
KXNBAGAME-26JAN03BOSLAC-LAC,Boston vs Los Angeles C Winner?,2026-01-04,Los Angeles Clippers,Boston Celtics,home,0.04,0.0,1.0,0.3356481481481481,0.2956481481481481,no,63935.00,0
KXNBAGAME-26JAN03ATLTOR-TOR,Atlanta vs Toronto Winner?,2026-01-04,Toronto Raptors,Atlanta Hawks,home,0.96,0.0,1.0,0.7121212121212122,-0.2478787878787878,yes,56888.00,1
KXNBAGAME-26JAN03MINMIA-MIN,Minnesota vs Miami Winner?,2026-01-04,Miami Heat,Minnesota Timberwolves,away,0.95,0.0,1.0,0.6578947368421053,-0.29210526315789465,yes,72412.00,1
KXNBAGAME-26JAN04MEMLAL-MEM,Memphis vs Los Angeles L Winner?,2026-01-05,Los Angeles Lakers,Memphis Grizzlies,away,0.28,0.0,1.0,0.6506024096385543,0.3706024096385543,no,60767.00,0
KXNBAGAME-26JAN04MILSAC-SAC,Milwaukee vs Sacramento Winner?,2026-01-05,Sacramento Kings,Milwaukee Bucks,home,0.33,0.0,1.0,0.2097902097902098,-0.12020979020979022,no,35148.00,0
KXNBAGAME-26JAN04MINWAS-WAS,Minnesota vs Washington Winner?,2026-01-05,Washington Wizards,Minnesota Timberwolves,home,0.23,0.0,1.0,0.218018018018018,-0.011981981981981998,no,50508.00,0
KXNBAGAME-26JAN04NOPMIA-NOP,New Orleans vs Miami Winner?,2026-01-05,Miami Heat,New Orleans Pelicans,away,0.28,0.0,1.0,0.2765957446808511,-0.003404255319148952,no,46475.00,0
KXNBAGAME-26JAN04OKCPHX-PHX,Oklahoma City vs Phoenix Winner?,2026-01-05,Phoenix Suns,Oklahoma City Thunder,home,0.28,0.0,1.0,0.1499330655957162,-0.13006693440428382,yes,60377.00,1
KXNBAGAME-26JAN05NYKDET-NYK,New York vs Detroit Winner?,2026-01-06,Detroit Pistons,New York Knicks,away,0.8,0.0,1.0,0.4710526315789474,-0.32894736842105265,no,144101.00,0
KXNBAGAME-26JAN05UTAPOR-UTA,Utah vs Portland Winner?,2026-01-06,Portland Trail Blazers,Utah Jazz,away,0.14,0.0,1.0,0.2222222222222222,0.0822222222222222,no,51454.00,0
KXNBAGAME-26JAN05PHXHOU-PHX,Phoenix vs Houston Winner?,2026-01-06,Houston Rockets,Phoenix Suns,away,0.22,0.0,1.0,0.36211031175059955,0.14211031175059954,no,93667.00,0
KXNBAGAME-26JAN05GSWLAC-LAC,Golden State vs Los Angeles C Winner?,2026-01-06,Los Angeles Clippers,Golden State Warriors,home,0.86,0.0,1.0,0.583547557840617,-0.276452442159383,yes,69337.00,1
KXNBAGAME-26JAN05CHAOKC-OKC,Charlotte vs Oklahoma City Winner?,2026-01-06,Oklahoma City Thunder,Charlotte Hornets,home,0.93,0.0,1.0,0.8632478632478633,-0.06675213675213676,no,74411.00,0
KXNBAGAME-26JAN05CHIBOS-CHI,Chicago vs Boston Winner?,2026-01-06,Boston Celtics,Chicago Bulls,away,0.26,0.0,1.0,0.08548387096774195,-0.17451612903225805,no,77445.00,0
KXNBAGAME-26JAN05ATLTOR-TOR,Atlanta vs Toronto Winner?,2026-01-06,Toronto Raptors,Atlanta Hawks,home,0.94,0.0,1.0,0.69438202247191,-0.2456179775280899,yes,46096.00,1
KXNBAGAME-26JAN05DENPHI-PHI,Denver vs Philadelphia Winner?,2026-01-06,Philadelphia 76ers,Denver Nuggets,home,0.53,0.0,1.0,0.8385714285714286,0.3085714285714286,no,96519.00,0
KXNBAGAME-26JAN06CLEIND-IND,Cleveland at Indiana Winner?,2026-01-07,Indiana Pacers,Cleveland Cavaliers,home,0.05,0.0,1.0,0.38669950738916253,0.33669950738916254,no,93994.00,0
KXNBAGAME-26JAN06DALSAC-SAC,Dallas at Sacramento Winner?,2026-01-07,Sacramento Kings,Dallas Mavericks,home,0.53,0.0,1.0,0.5636363636363637,0.033636363636363686,no,45026.00,0
KXNBAGAME-26JAN06LALNOP-NOP,Los Angeles L at New Orleans Winner?,2026-01-07,New Orleans Pelicans,Los Angeles Lakers,home,0.05,0.0,1.0,0.2423664122137405,0.1923664122137405,no,90556.00,0
KXNBAGAME-26JAN06MIAMIN-MIN,Miami at Minnesota Winner?,2026-01-07,Minnesota Timberwolves,Miami Heat,home,0.96,0.0,1.0,0.5798969072164949,-0.38010309278350507,yes,85965.00,1
KXNBAGAME-26JAN06ORLWAS-WAS,Orlando at Washington Winner?,2026-01-07,Washington Wizards,Orlando Magic,home,0.98,0.0,1.0,0.4412532637075718,-0.5387467362924282,yes,45559.00,1
KXNBAGAME-26JAN06SASMEM-SAS,San Antonio at Memphis Winner?,2026-01-07,Memphis Grizzlies,San Antonio Spurs,away,0.67,0.0,1.0,0.7709497206703911,0.1009497206703911,no,69184.00,0
KXNBAGAME-26JAN07ORLBKN-ORL,Orlando at Brooklyn Winner?,2026-01-08,Brooklyn Nets,Orlando Magic,away,0.55,0.0,1.0,0.503957783641161,-0.046042216358839094,yes,49568.00,1
KXNBAGAME-26JAN07UTAOKC-UTA,Utah at Oklahoma City Winner?,2026-01-08,Oklahoma City Thunder,Utah Jazz,away,0.81,0.0,1.0,0.08112324492979721,-0.7288767550702029,no,147587.00,0
KXNBAGAME-26JAN07TORCHA-TOR,Toronto at Charlotte Winner?,2026-01-08,Charlotte Hornets,Toronto Raptors,away,0.43,0.0,1.0,0.5904522613065327,0.16045226130653273,yes,83223.00,1
KXNBAGAME-26JAN07PHXMEM-PHX,Phoenix at Memphis Winner?,2026-01-08,Memphis Grizzlies,Phoenix Suns,away,0.99,0.0,1.0,0.7345679012345678,-0.25543209876543216,yes,40868.00,1
KXNBAGAME-26JAN07NOPATL-NOP,New Orleans at Atlanta Winner?,2026-01-08,Atlanta Hawks,New Orleans Pelicans,away,0.23,0.0,1.0,0.10221793635486984,-0.12778206364513017,no,65263.00,0
KXNBAGAME-26JAN07WASPHI-WAS,Washington at Philadelphia Winner?,2026-01-08,Philadelphia 76ers,Washington Wizards,away,0.22,0.0,1.0,0.13069544364508395,-0.08930455635491605,no,89254.00,0
KXNBAGAME-26JAN07LALSAS-SAS,Los Angeles L at San Antonio Winner?,2026-01-08,San Antonio Spurs,Los Angeles Lakers,home,0.95,0.0,1.0,0.7465069860279441,-0.20349301397205588,yes,109648.00,1
KXNBAGAME-26JAN07LACNYK-NYK,Los Angeles C at New York Winner?,2026-01-08,Atlanta Hawks,New Orleans Pelicans,away,0.85,0.0,1.0,0.10221793635486984,-0.7477820636451301,yes,73330.00,1
KXNBAGAME-26JAN07HOUPOR-POR,Houston at Portland Winner?,2026-01-08,Portland Trail Blazers,Houston Rockets,home,0.69,0.0,1.0,0.33953488372093027,-0.3504651162790697,yes,55281.00,1
KXNBAGAME-26JAN07DENBOS-DEN,Denver at Boston Winner?,2026-01-08,Boston Celtics,Denver Nuggets,away,0.8,0.0,1.0,0.2097902097902098,-0.5902097902097903,yes,140885.00,1
KXNBAGAME-26JAN07CHIDET-DET,Chicago at Detroit Winner?,2026-01-08,Detroit Pistons,Chicago Bulls,home,0.8,0.0,1.0,0.7842105263157895,-0.015789473684210575,yes,74823.00,1
KXNBAGAME-26JAN07MILGSW-MIL,Milwaukee at Golden State Winner?,2026-01-08,Golden State Warriors,Milwaukee Bucks,away,0.8,0.0,1.0,0.26680244399185343,-0.5331975560081466,no,111114.00,0
KXNBAGAME-26JAN08CLEMIN-MIN,Cleveland at Minnesota Winner?,2026-01-09,Minnesota Timberwolves,Cleveland Cavaliers,home,0.97,0.0,1.0,0.39454094292803965,-0.5754590570719603,yes,108760.00,1
KXNBAGAME-26JAN08DALUTA-UTA,Dallas at Utah Winner?,2026-01-09,Utah Jazz,Dallas Mavericks,home,0.96,0.0,1.0,0.6506024096385543,-0.30939759036144565,yes,88505.00,1
KXNBAGAME-26JAN08INDCHA-IND,Indiana at Charlotte Winner?,2026-01-09,Charlotte Hornets,Indiana Pacers,away,0.3,0.0,1.0,0.4881266490765172,0.18812664907651722,yes,71607.00,1
KXNBAGAME-26JAN09TORBOS-TOR,Toronto at Boston Winner?,2026-01-10,Boston Celtics,Toronto Raptors,away,0.08,0.0,1.0,0.1713441654357459,0.0913441654357459,no,113576.00,0
KXNBAGAME-26JAN09SACGSW-SAC,Sacramento at Golden State Winner?,2026-01-10,Golden State Warriors,Sacramento Kings,away,0.02,0.0,1.0,0.17371601208459214,0.15371601208459215,no,168684.00,0
KXNBAGAME-26JAN09PHIORL-PHI,Philadelphia at Orlando Winner?,2026-01-10,Orlando Magic,Philadelphia 76ers,away,0.82,0.0,1.0,0.5471204188481674,-0.27287958115183253,yes,60743.00,1
KXNBAGAME-26JAN09OKCMEM-OKC,Oklahoma City at Memphis Winner?,2026-01-10,Memphis Grizzlies,Oklahoma City Thunder,away,0.19,0.0,1.0,0.32499999999999996,0.13499999999999995,yes,105642.00,1
KXNBAGAME-26JAN09NYKPHX-PHX,New York at Phoenix Winner?,2026-01-10,Phoenix Suns,New York Knicks,home,0.55,0.0,1.0,0.5105820105820106,-0.03941798941798946,yes,50459.00,1
KXNBAGAME-26JAN10MINCLE-MIN,Minnesota at Cleveland Winner?,2026-01-10,Cleveland Cavaliers,Minnesota Timberwolves,away,0.16,0.0,1.0,0.5418848167539266,0.3818848167539266,no,96895.00,0
KXNBAGAME-26JAN09MILLAL-MIL,Milwaukee at Los Angeles L Winner?,2026-01-10,Los Angeles Lakers,Milwaukee Bucks,away,0.47,0.0,1.0,0.4907651715039578,0.020765171503957847,yes,82893.00,1
KXNBAGAME-26JAN09LACBKN-LAC,Los Angeles C at Brooklyn Winner?,2026-01-10,Brooklyn Nets,Los Angeles Clippers,away,0.99,0.0,1.0,0.8852631578947369,-0.10473684210526313,yes,45962.00,1
KXNBAGAME-26JAN09HOUPOR-POR,Houston at Portland Winner?,2026-01-10,Portland Trail Blazers,Houston Rockets,home,0.96,0.0,1.0,0.3771712158808933,-0.5828287841191067,yes,57481.00,1
KXNBAGAME-26JAN09ATLDEN-DEN,Atlanta at Denver Winner?,2026-01-10,Denver Nuggets,Atlanta Hawks,home,0.57,0.0,1.0,0.2654320987654321,-0.30456790123456784,no,74471.00,0
KXNBAGAME-26JAN09NOPWAS-WAS,New Orleans at Washington Winner?,2026-01-10,Washington Wizards,New Orleans Pelicans,home,0.06,0.0,1.0,0.39800995024875624,0.33800995024875624,no,56604.00,0
KXNBAGAME-26JAN11BKNMEM-MEM,Brooklyn at Memphis Winner?,2026-01-11,Memphis Grizzlies,Brooklyn Nets,home,0.7,0.0,1.0,0.810064935064935,0.11006493506493509,yes,38569.00,1
KXNBAGAME-26JAN10SASBOS-SAS,San Antonio at Boston Winner?,2026-01-11,Boston Celtics,San Antonio Spurs,away,0.31,0.0,1.0,0.41538461538461535,0.10538461538461535,yes,38574.00,1
KXNBAGAME-26JAN11NOPORL-ORL,New Orleans at Orlando Winner?,2026-01-11,Orlando Magic,New Orleans Pelicans,home,0.29,0.0,1.0,0.5501285347043702,0.2601285347043702,yes,30614.00,1
KXNBAGAME-26JAN10LACDET-LAC,Los Angeles C at Detroit Winner?,2026-01-11,Detroit Pistons,Los Angeles Clippers,away,0.96,0.0,1.0,0.27422680412371137,-0.6857731958762886,yes,72911.00,1
KXNBAGAME-26JAN10MIAIND-MIA,Miami at Indiana Winner?,2026-01-11,Indiana Pacers,Miami Heat,away,0.14,0.0,1.0,0.3388625592417061,0.1988625592417061,no,49046.00,0
KXNBAGAME-26JAN10DALCHI-DAL,Dallas at Chicago Winner?,2026-01-11,Chicago Bulls,Dallas Mavericks,away,0.44,0.0,1.0,0.273109243697479,-0.16689075630252098,no,44032.00,0
KXNBAGAME-26JAN10CHAUTA-UTA,Charlotte at Utah Winner?,2026-01-11,Utah Jazz,Charlotte Hornets,home,0.62,0.0,1.0,0.023809523809523808,-0.5961904761904762,no,50022.00,0
KXNBAGAME-26JAN11WASPHX-WAS,Washington at Phoenix Winner?,2026-01-12,Phoenix Suns,Washington Wizards,away,0.15,0.0,1.0,0.08274785323965653,-0.06725214676034347,no,34717.00,0
KXNBAGAME-26JAN11SASMIN-SAS,San Antonio at Minnesota Winner?,2026-01-12,Minnesota Timberwolves,San Antonio Spurs,away,0.85,0.0,1.0,0.5809768637532133,-0.26902313624678664,no,25853.00,0
KXNBAGAME-26JAN11NYKPOR-POR,New York at Portland Winner?,2026-01-12,Portland Trail Blazers,New York Knicks,home,0.27,0.0,1.0,0.3567961165048544,0.08679611650485436,no,50764.00,0
KXNBAGAME-26JAN11PHITOR-TOR,Philadelphia at Toronto Winner?,2026-01-12,Toronto Raptors,Philadelphia 76ers,home,0.56,0.0,1.0,0.4464751958224543,-0.11352480417754574,yes,132003.00,1
KXNBAGAME-26JAN11MIAOKC-OKC,Miami at Oklahoma City Winner?,2026-01-12,Oklahoma City Thunder,Miami Heat,home,0.97,0.0,1.0,0.7765567765567766,-0.1934432234432234,yes,74969.00,1
KXNBAGAME-26JAN11HOUSAC-SAC,Houston at Sacramento Winner?,2026-01-12,Sacramento Kings,Houston Rockets,home,0.17,0.0,1.0,0.2654320987654321,0.0954320987654321,yes,248581.00,1
KXNBAGAME-26JAN11ATLGSW-GSW,Atlanta at Golden State Winner?,2026-01-12,Golden State Warriors,Atlanta Hawks,home,0.55,0.0,1.0,0.746,0.19599999999999995,no,41553.00,0
KXNBAGAME-26JAN11MILDEN-MIL,Milwaukee at Denver Winner?,2026-01-12,Denver Nuggets,Milwaukee Bucks,away,0.25,0.0,1.0,0.65311004784689,0.40311004784689,no,188463.00,0
KXNBAGAME-26JAN12BKNDAL-DAL,Brooklyn at Dallas Winner?,2026-01-13,Dallas Mavericks,Brooklyn Nets,home,0.98,0.0,1.0,0.7572815533980582,-0.22271844660194173,yes,116778.00,1
KXNBAGAME-26JAN12BOSIND-IND,Boston at Indiana Winner?,2026-01-13,Indiana Pacers,Boston Celtics,home,0.59,0.0,1.0,0.25656565656565655,-0.3334343434343434,yes,113363.00,1
KXNBAGAME-26JAN12CHALAC-LAC,Charlotte at Los Angeles C Winner?,2026-01-13,Sacramento Kings,Los Angeles Lakers,away,0.65,0.0,1.0,0.5396419437340153,-0.11035805626598472,yes,149324.00,1
KXNBAGAME-26JAN12LALSAC-SAC,Los Angeles L at Sacramento Winner?,2026-01-13,Sacramento Kings,Los Angeles Lakers,home,0.48,0.0,1.0,0.2294776119402985,-0.2505223880597015,yes,200026.00,1
KXNBAGAME-26JAN12PHITOR-TOR,Philadelphia at Toronto Winner?,2026-01-13,Toronto Raptors,Philadelphia 76ers,home,0.65,0.0,1.0,0.15426251691474968,-0.49573748308525034,no,28967.00,0
KXNBAGAME-26JAN12UTACLE-UTA,Utah at Cleveland Winner?,2026-01-13,Cleveland Cavaliers,Utah Jazz,away,0.94,0.0,1.0,0.38059701492537307,-0.5594029850746269,yes,56850.00,1
KXNBAGAME-26JAN13MINMIL-MIN,Minnesota at Milwaukee Winner?,2026-01-14,Milwaukee Bucks,Minnesota Timberwolves,away,0.62,0.0,1.0,0.7769652650822669,0.15696526508226694,yes,52335.00,1
KXNBAGAME-26JAN13DENNOP-NOP,Denver at New Orleans Winner?,2026-01-14,New Orleans Pelicans,Denver Nuggets,home,0.57,0.0,1.0,0.4593175853018373,-0.11068241469816265,no,44645.00,0
KXNBAGAME-26JAN13PHXMIA-PHX,Phoenix at Miami Winner?,2026-01-14,Miami Heat,Phoenix Suns,away,0.04,0.0,1.0,0.3143507972665148,0.27435079726651485,no,62930.00,0
KXNBAGAME-26JAN13ATLLAL-LAL,Atlanta at Los Angeles L Winner?,2026-01-14,Los Angeles Lakers,Atlanta Hawks,home,0.8,0.0,1.0,0.6842105263157895,-0.11578947368421055,yes,438524.00,1
KXNBAGAME-26JAN13CHIHOU-HOU,Chicago at Houston Winner?,2026-01-14,Houston Rockets,Chicago Bulls,home,0.74,0.0,1.0,0.8036605657237937,0.06366056572379375,yes,86035.00,1
KXNBAGAME-26JAN13PORGSW-POR,Portland at Golden State Winner?,2026-01-14,Golden State Warriors,Portland Trail Blazers,away,0.19,0.0,1.0,0.10202117420596729,-0.08797882579403271,no,324273.00,0
KXNBAGAME-26JAN13SASOKC-SAS,San Antonio at Oklahoma City Winner?,2026-01-14,Oklahoma City Thunder,San Antonio Spurs,away,0.17,0.0,1.0,0.23892100192678226,0.06892100192678224,no,138779.00,0
KXNBAGAME-26JAN14BKNNOP-NOP,Brooklyn at New Orleans Winner?,2026-01-15,New Orleans Pelicans,Brooklyn Nets,home,0.4,0.0,1.0,0.41645244215938304,0.01645244215938302,yes,41410.00,1
KXNBAGAME-26JAN14CLEPHI-PHI,Cleveland at Philadelphia Winner?,2026-01-15,Philadelphia 76ers,Cleveland Cavaliers,home,0.85,0.0,1.0,0.28448275862068967,-0.5655172413793104,no,124828.00,0
KXNBAGAME-26JAN14DENDAL-DEN,Denver at Dallas Winner?,2026-01-15,Dallas Mavericks,Denver Nuggets,away,0.99,0.0,1.0,0.7246376811594202,-0.2653623188405798,yes,75913.00,1
KXNBAGAME-26JAN14NYKSAC-SAC,New York at Sacramento Winner?,2026-01-15,Sacramento Kings,New York Knicks,home,0.99,0.0,1.0,0.48677248677248675,-0.5032275132275132,yes,125075.00,1
KXNBAGAME-26JAN14TORIND-TOR,Toronto at Indiana Winner?,2026-01-15,Indiana Pacers,Toronto Raptors,away,0.57,0.0,1.0,0.7509727626459144,0.18097276264591444,yes,621074.00,1
KXNBAGAME-26JAN14UTACHI-UTA,Utah at Chicago Winner?,2026-01-15,Chicago Bulls,Utah Jazz,away,0.45,0.0,1.0,0.3815461346633417,-0.06845386533665831,no,80602.00,0
KXNBAGAME-26JAN14WASLAC-WAS,Washington at Los Angeles C Winner?,2026-01-15,Los Angeles Clippers,Washington Wizards,away,0.8,0.0,1.0,0.05660377358490567,-0.7433962264150944,no,95132.00,0
KXNBAGAME-26JAN15MEMORL-ORL,Memphis at Orlando Winner?,2026-01-15,Orlando Magic,Memphis Grizzlies,home,0.82,0.0,1.0,0.32199546485260766,-0.4980045351473923,yes,45865.00,1
